onset,duration,sample,value,subject,dataset,source_file
185.6962890625,,190153,condition 54,sub-014,ds005284,ds005284/sub-014/eeg/sub-014_task-26ByBiosemi_events.tsv
198.2626953125,,203021,condition 54,sub-014,ds005284,ds005284/sub-014/eeg/sub-014_task-26ByBiosemi_events.tsv
211.3798828125,,216453,condition 54,sub-014,ds005284,ds005284/sub-014/eeg/sub-014_task-26ByBiosemi_events.tsv
224.1123046875,,229491,condition 54,sub-014,ds005284,ds005284/sub-014/eeg/sub-014_task-26ByBiosemi_events.tsv
237.029296875,,242718,condition 54,sub-014,ds005284,ds005284/sub-014/eeg/sub-014_task-26ByBiosemi_events.tsv
249.5625,,255552,condition 54,sub-014,ds005284,ds005284/sub-014/eeg/sub-014_task-26ByBiosemi_events.tsv
261.779296875,,268062,condition 54,sub-014,ds005284,ds005284/sub-014/eeg/sub-014_task-26ByBiosemi_events.tsv
274.5791015625,,281169,condition 54,sub-014,ds005284,ds005284/sub-014/eeg/sub-014_task-26ByBiosemi_events.tsv
287.6953125,,294600,condition 54,sub-014,ds005284,ds005284/sub-014/eeg/sub-014_task-26ByBiosemi_events.tsv
300.37890625,,307588,condition 54,sub-014,ds005284,ds005284/sub-014/eeg/sub-014_task-26ByBiosemi_events.tsv
313.12890625,,320644,condition 54,sub-014,ds005284,ds005284/sub-014/eeg/sub-014_task-26ByBiosemi_events.tsv
124.22265625,,127204,condition 54,sub-015,ds005284,ds005284/sub-015/eeg/sub-015_task-26ByBiosemi_events.tsv
136.4560546875,,139731,condition 54,sub-015,ds005284,ds005284/sub-015/eeg/sub-015_task-26ByBiosemi_events.tsv
149.5224609375,,153111,condition 54,sub-015,ds005284,ds005284/sub-015/eeg/sub-015_task-26ByBiosemi_events.tsv
161.7060546875,,165587,condition 54,sub-015,ds005284,ds005284/sub-015/eeg/sub-015_task-26ByBiosemi_events.tsv
173.9228515625,,178097,condition 54,sub-015,ds005284,ds005284/sub-015/eeg/sub-015_task-26ByBiosemi_events.tsv
186.0888671875,,190555,condition 54,sub-015,ds005284,ds005284/sub-015/eeg/sub-015_task-26ByBiosemi_events.tsv
198.60546875,,203372,condition 54,sub-015,ds005284,ds005284/sub-015/eeg/sub-015_task-26ByBiosemi_events.tsv
210.9892578125,,216053,condition 54,sub-015,ds005284,ds005284/sub-015/eeg/sub-015_task-26ByBiosemi_events.tsv
223.7216796875,,229091,condition 54,sub-015,ds005284,ds005284/sub-015/eeg/sub-015_task-26ByBiosemi_events.tsv
236.6552734375,,242335,condition 54,sub-015,ds005284,ds005284/sub-015/eeg/sub-015_task-26ByBiosemi_events.tsv
249.3388671875,,255323,condition 54,sub-015,ds005284,ds005284/sub-015/eeg/sub-015_task-26ByBiosemi_events.tsv
261.572265625,,267850,condition 54,sub-015,ds005284,ds005284/sub-015/eeg/sub-015_task-26ByBiosemi_events.tsv
273.8212890625,,280393,condition 54,sub-015,ds005284,ds005284/sub-015/eeg/sub-015_task-26ByBiosemi_events.tsv
286.9052734375,,293791,condition 54,sub-015,ds005284,ds005284/sub-015/eeg/sub-015_task-26ByBiosemi_events.tsv
299.8046875,,307000,condition 54,sub-015,ds005284,ds005284/sub-015/eeg/sub-015_task-26ByBiosemi_events.tsv
311.9384765625,,319425,condition 54,sub-015,ds005284,ds005284/sub-015/eeg/sub-015_task-26ByBiosemi_events.tsv
122.7705078125,,125717,condition 54,sub-016,ds005284,ds005284/sub-016/eeg/sub-016_task-26ByBiosemi_events.tsv
135.5205078125,,138773,condition 54,sub-016,ds005284,ds005284/sub-016/eeg/sub-016_task-26ByBiosemi_events.tsv
148.3701171875,,151931,condition 54,sub-016,ds005284,ds005284/sub-016/eeg/sub-016_task-26ByBiosemi_events.tsv
160.5361328125,,164389,condition 54,sub-016,ds005284,ds005284/sub-016/eeg/sub-016_task-26ByBiosemi_events.tsv
173.51953125,,177684,condition 54,sub-016,ds005284,ds005284/sub-016/eeg/sub-016_task-26ByBiosemi_events.tsv
185.7197265625,,190177,condition 54,sub-016,ds005284,ds005284/sub-016/eeg/sub-016_task-26ByBiosemi_events.tsv
198.6533203125,,203421,condition 54,sub-016,ds005284,ds005284/sub-016/eeg/sub-016_task-26ByBiosemi_events.tsv
211.6865234375,,216767,condition 54,sub-016,ds005284,ds005284/sub-016/eeg/sub-016_task-26ByBiosemi_events.tsv
223.8857421875,,229259,condition 54,sub-016,ds005284,ds005284/sub-016/eeg/sub-016_task-26ByBiosemi_events.tsv
236.802734375,,242486,condition 54,sub-016,ds005284,ds005284/sub-016/eeg/sub-016_task-26ByBiosemi_events.tsv
249.46875,,255456,condition 54,sub-016,ds005284,ds005284/sub-016/eeg/sub-016_task-26ByBiosemi_events.tsv
262.302734375,,268598,condition 54,sub-016,ds005284,ds005284/sub-016/eeg/sub-016_task-26ByBiosemi_events.tsv
274.501953125,,281090,condition 54,sub-016,ds005284,ds005284/sub-016/eeg/sub-016_task-26ByBiosemi_events.tsv
286.935546875,,293822,condition 54,sub-016,ds005284,ds005284/sub-016/eeg/sub-016_task-26ByBiosemi_events.tsv
299.15234375,,306332,condition 54,sub-016,ds005284,ds005284/sub-016/eeg/sub-016_task-26ByBiosemi_events.tsv
311.40234375,,318876,condition 54,sub-016,ds005284,ds005284/sub-016/eeg/sub-016_task-26ByBiosemi_events.tsv
122.455078125,,125394,condition 54,sub-017,ds005284,ds005284/sub-017/eeg/sub-017_task-26ByBiosemi_events.tsv
135.421875,,138672,condition 54,sub-017,ds005284,ds005284/sub-017/eeg/sub-017_task-26ByBiosemi_events.tsv
147.7724609375,,151319,condition 54,sub-017,ds005284,ds005284/sub-017/eeg/sub-017_task-26ByBiosemi_events.tsv
160.85546875,,164716,condition 54,sub-017,ds005284,ds005284/sub-017/eeg/sub-017_task-26ByBiosemi_events.tsv
173.1220703125,,177277,condition 54,sub-017,ds005284,ds005284/sub-017/eeg/sub-017_task-26ByBiosemi_events.tsv
185.73828125,,190196,condition 54,sub-017,ds005284,ds005284/sub-017/eeg/sub-017_task-26ByBiosemi_events.tsv
198.1044921875,,202859,condition 54,sub-017,ds005284,ds005284/sub-017/eeg/sub-017_task-26ByBiosemi_events.tsv
211.1376953125,,216205,condition 54,sub-017,ds005284,ds005284/sub-017/eeg/sub-017_task-26ByBiosemi_events.tsv
223.9208984375,,229295,condition 54,sub-017,ds005284,ds005284/sub-017/eeg/sub-017_task-26ByBiosemi_events.tsv
236.1875,,241856,condition 54,sub-017,ds005284,ds005284/sub-017/eeg/sub-017_task-26ByBiosemi_events.tsv
248.7041015625,,254673,condition 54,sub-017,ds005284,ds005284/sub-017/eeg/sub-017_task-26ByBiosemi_events.tsv
260.9208984375,,267183,condition 54,sub-017,ds005284,ds005284/sub-017/eeg/sub-017_task-26ByBiosemi_events.tsv
273.837890625,,280410,condition 54,sub-017,ds005284,ds005284/sub-017/eeg/sub-017_task-26ByBiosemi_events.tsv
286.404296875,,293278,condition 54,sub-017,ds005284,ds005284/sub-017/eeg/sub-017_task-26ByBiosemi_events.tsv
298.8544921875,,306027,condition 54,sub-017,ds005284,ds005284/sub-017/eeg/sub-017_task-26ByBiosemi_events.tsv
311.5703125,,319048,condition 54,sub-017,ds005284,ds005284/sub-017/eeg/sub-017_task-26ByBiosemi_events.tsv
121.9243164063,,249701,condition 54,sub-018,ds005284,ds005284/sub-018/eeg/sub-018_task-26ByBiosemi_events.tsv
135.07421875,,276632,condition 54,sub-018,ds005284,ds005284/sub-018/eeg/sub-018_task-26ByBiosemi_events.tsv
147.8076171875,,302710,condition 54,sub-018,ds005284,ds005284/sub-018/eeg/sub-018_task-26ByBiosemi_events.tsv
160.1743164063,,328037,condition 54,sub-018,ds005284,ds005284/sub-018/eeg/sub-018_task-26ByBiosemi_events.tsv
172.4907226563,,353261,condition 54,sub-018,ds005284,ds005284/sub-018/eeg/sub-018_task-26ByBiosemi_events.tsv
185.0737304688,,379031,condition 54,sub-018,ds005284,ds005284/sub-018/eeg/sub-018_task-26ByBiosemi_events.tsv
197.5239257813,,404529,condition 54,sub-018,ds005284,ds005284/sub-018/eeg/sub-018_task-26ByBiosemi_events.tsv
210.4404296875,,430982,condition 54,sub-018,ds005284,ds005284/sub-018/eeg/sub-018_task-26ByBiosemi_events.tsv
222.9404296875,,456582,condition 54,sub-018,ds005284,ds005284/sub-018/eeg/sub-018_task-26ByBiosemi_events.tsv
235.7734375,,482864,condition 54,sub-018,ds005284,ds005284/sub-018/eeg/sub-018_task-26ByBiosemi_events.tsv
248.0234375,,507952,condition 54,sub-018,ds005284,ds005284/sub-018/eeg/sub-018_task-26ByBiosemi_events.tsv
260.33984375,,533176,condition 54,sub-018,ds005284,ds005284/sub-018/eeg/sub-018_task-26ByBiosemi_events.tsv
272.8232421875,,558742,condition 54,sub-018,ds005284,ds005284/sub-018/eeg/sub-018_task-26ByBiosemi_events.tsv
285.58984375,,584888,condition 54,sub-018,ds005284,ds005284/sub-018/eeg/sub-018_task-26ByBiosemi_events.tsv
297.90625,,610112,condition 54,sub-018,ds005284,ds005284/sub-018/eeg/sub-018_task-26ByBiosemi_events.tsv
310.7060546875,,636326,condition 54,sub-018,ds005284,ds005284/sub-018/eeg/sub-018_task-26ByBiosemi_events.tsv
123.94140625,,126916,condition 54,sub-019,ds005284,ds005284/sub-019/eeg/sub-019_task-26ByBiosemi_events.tsv
136.625,,139904,condition 54,sub-019,ds005284,ds005284/sub-019/eeg/sub-019_task-26ByBiosemi_events.tsv
149.6416015625,,153233,condition 54,sub-019,ds005284,ds005284/sub-019/eeg/sub-019_task-26ByBiosemi_events.tsv
161.841796875,,165726,condition 54,sub-019,ds005284,ds005284/sub-019/eeg/sub-019_task-26ByBiosemi_events.tsv
174.0244140625,,178201,condition 54,sub-019,ds005284,ds005284/sub-019/eeg/sub-019_task-26ByBiosemi_events.tsv
187.1240234375,,191615,condition 54,sub-019,ds005284,ds005284/sub-019/eeg/sub-019_task-26ByBiosemi_events.tsv
199.4248046875,,204211,condition 54,sub-019,ds005284,ds005284/sub-019/eeg/sub-019_task-26ByBiosemi_events.tsv
212.44140625,,217540,condition 54,sub-019,ds005284,ds005284/sub-019/eeg/sub-019_task-26ByBiosemi_events.tsv
225.423828125,,230834,condition 54,sub-019,ds005284,ds005284/sub-019/eeg/sub-019_task-26ByBiosemi_events.tsv
237.57421875,,243276,condition 54,sub-019,ds005284,ds005284/sub-019/eeg/sub-019_task-26ByBiosemi_events.tsv
250.20703125,,256212,condition 54,sub-019,ds005284,ds005284/sub-019/eeg/sub-019_task-26ByBiosemi_events.tsv
262.6904296875,,268995,condition 54,sub-019,ds005284,ds005284/sub-019/eeg/sub-019_task-26ByBiosemi_events.tsv
275.056640625,,281658,condition 54,sub-019,ds005284,ds005284/sub-019/eeg/sub-019_task-26ByBiosemi_events.tsv
288.140625,,295056,condition 54,sub-019,ds005284,ds005284/sub-019/eeg/sub-019_task-26ByBiosemi_events.tsv
300.8740234375,,308095,condition 54,sub-019,ds005284,ds005284/sub-019/eeg/sub-019_task-26ByBiosemi_events.tsv
313.490234375,,321014,condition 54,sub-019,ds005284,ds005284/sub-019/eeg/sub-019_task-26ByBiosemi_events.tsv
122.0185546875,,124947,condition 54,sub-020,ds005284,ds005284/sub-020/eeg/sub-020_task-26ByBiosemi_events.tsv
134.7685546875,,138003,condition 54,sub-020,ds005284,ds005284/sub-020/eeg/sub-020_task-26ByBiosemi_events.tsv
147.7685546875,,151315,condition 54,sub-020,ds005284,ds005284/sub-020/eeg/sub-020_task-26ByBiosemi_events.tsv
160.6845703125,,164541,condition 54,sub-020,ds005284,ds005284/sub-020/eeg/sub-020_task-26ByBiosemi_events.tsv
173.1513671875,,177307,condition 54,sub-020,ds005284,ds005284/sub-020/eeg/sub-020_task-26ByBiosemi_events.tsv
186.16796875,,190636,condition 54,sub-020,ds005284,ds005284/sub-020/eeg/sub-020_task-26ByBiosemi_events.tsv
199.1181640625,,203897,condition 54,sub-020,ds005284,ds005284/sub-020/eeg/sub-020_task-26ByBiosemi_events.tsv
212.1015625,,217192,condition 54,sub-020,ds005284,ds005284/sub-020/eeg/sub-020_task-26ByBiosemi_events.tsv
224.41796875,,229804,condition 54,sub-020,ds005284,ds005284/sub-020/eeg/sub-020_task-26ByBiosemi_events.tsv
237.3671875,,243064,condition 54,sub-020,ds005284,ds005284/sub-020/eeg/sub-020_task-26ByBiosemi_events.tsv
250.16796875,,256172,condition 54,sub-020,ds005284,ds005284/sub-020/eeg/sub-020_task-26ByBiosemi_events.tsv
262.400390625,,268698,condition 54,sub-020,ds005284,ds005284/sub-020/eeg/sub-020_task-26ByBiosemi_events.tsv
275.30078125,,281908,condition 54,sub-020,ds005284,ds005284/sub-020/eeg/sub-020_task-26ByBiosemi_events.tsv
287.5341796875,,294435,condition 54,sub-020,ds005284,ds005284/sub-020/eeg/sub-020_task-26ByBiosemi_events.tsv
300.267578125,,307474,condition 54,sub-020,ds005284,ds005284/sub-020/eeg/sub-020_task-26ByBiosemi_events.tsv
313.25,,320768,condition 54,sub-020,ds005284,ds005284/sub-020/eeg/sub-020_task-26ByBiosemi_events.tsv
123.0146484375,,125967,condition 54,sub-021,ds005284,ds005284/sub-021/eeg/sub-021_task-26ByBiosemi_events.tsv
136.0810546875,,139347,condition 54,sub-021,ds005284,ds005284/sub-021/eeg/sub-021_task-26ByBiosemi_events.tsv
148.4970703125,,152061,condition 54,sub-021,ds005284,ds005284/sub-021/eeg/sub-021_task-26ByBiosemi_events.tsv
161.4140625,,165288,condition 54,sub-021,ds005284,ds005284/sub-021/eeg/sub-021_task-26ByBiosemi_events.tsv
173.5810546875,,177747,condition 54,sub-021,ds005284,ds005284/sub-021/eeg/sub-021_task-26ByBiosemi_events.tsv
186.330078125,,190802,condition 54,sub-021,ds005284,ds005284/sub-021/eeg/sub-021_task-26ByBiosemi_events.tsv
198.796875,,203568,condition 54,sub-021,ds005284,ds005284/sub-021/eeg/sub-021_task-26ByBiosemi_events.tsv
211.4638671875,,216539,condition 54,sub-021,ds005284,ds005284/sub-021/eeg/sub-021_task-26ByBiosemi_events.tsv
223.830078125,,229202,condition 54,sub-021,ds005284,ds005284/sub-021/eeg/sub-021_task-26ByBiosemi_events.tsv
236.6962890625,,242377,condition 54,sub-021,ds005284,ds005284/sub-021/eeg/sub-021_task-26ByBiosemi_events.tsv
249.3134765625,,255297,condition 54,sub-021,ds005284,ds005284/sub-021/eeg/sub-021_task-26ByBiosemi_events.tsv
262.013671875,,268302,condition 54,sub-021,ds005284,ds005284/sub-021/eeg/sub-021_task-26ByBiosemi_events.tsv
274.962890625,,281562,condition 54,sub-021,ds005284,ds005284/sub-021/eeg/sub-021_task-26ByBiosemi_events.tsv
287.7294921875,,294635,condition 54,sub-021,ds005284,ds005284/sub-021/eeg/sub-021_task-26ByBiosemi_events.tsv
300.11328125,,307316,condition 54,sub-021,ds005284,ds005284/sub-021/eeg/sub-021_task-26ByBiosemi_events.tsv
312.5126953125,,320013,condition 54,sub-021,ds005284,ds005284/sub-021/eeg/sub-021_task-26ByBiosemi_events.tsv
122.537109375,,125478,condition 54,sub-022,ds005284,ds005284/sub-022/eeg/sub-022_task-26ByBiosemi_events.tsv
135.169921875,,138414,condition 54,sub-022,ds005284,ds005284/sub-022/eeg/sub-022_task-26ByBiosemi_events.tsv
148.13671875,,151692,condition 54,sub-022,ds005284,ds005284/sub-022/eeg/sub-022_task-26ByBiosemi_events.tsv
160.4365234375,,164287,condition 54,sub-022,ds005284,ds005284/sub-022/eeg/sub-022_task-26ByBiosemi_events.tsv
173.552734375,,177718,condition 54,sub-022,ds005284,ds005284/sub-022/eeg/sub-022_task-26ByBiosemi_events.tsv
186.5693359375,,191047,condition 54,sub-022,ds005284,ds005284/sub-022/eeg/sub-022_task-26ByBiosemi_events.tsv
199.51953125,,204308,condition 54,sub-022,ds005284,ds005284/sub-022/eeg/sub-022_task-26ByBiosemi_events.tsv
211.7861328125,,216869,condition 54,sub-022,ds005284,ds005284/sub-022/eeg/sub-022_task-26ByBiosemi_events.tsv
224.5361328125,,229925,condition 54,sub-022,ds005284,ds005284/sub-022/eeg/sub-022_task-26ByBiosemi_events.tsv
236.8193359375,,242503,condition 54,sub-022,ds005284,ds005284/sub-022/eeg/sub-022_task-26ByBiosemi_events.tsv
249.21875,,255200,condition 54,sub-022,ds005284,ds005284/sub-022/eeg/sub-022_task-26ByBiosemi_events.tsv
261.935546875,,268222,condition 54,sub-022,ds005284,ds005284/sub-022/eeg/sub-022_task-26ByBiosemi_events.tsv
275.068359375,,281670,condition 54,sub-022,ds005284,ds005284/sub-022/eeg/sub-022_task-26ByBiosemi_events.tsv
288.1689453125,,295085,condition 54,sub-022,ds005284,ds005284/sub-022/eeg/sub-022_task-26ByBiosemi_events.tsv
300.568359375,,307782,condition 54,sub-022,ds005284,ds005284/sub-022/eeg/sub-022_task-26ByBiosemi_events.tsv
313.4521484375,,320975,condition 54,sub-022,ds005284,ds005284/sub-022/eeg/sub-022_task-26ByBiosemi_events.tsv
123.033203125,,125986,condition 54,sub-023,ds005284,ds005284/sub-023/eeg/sub-023_task-26ByBiosemi_events.tsv
135.916015625,,139178,condition 54,sub-023,ds005284,ds005284/sub-023/eeg/sub-023_task-26ByBiosemi_events.tsv
148.58203125,,152148,condition 54,sub-023,ds005284,ds005284/sub-023/eeg/sub-023_task-26ByBiosemi_events.tsv
161.015625,,164880,condition 54,sub-023,ds005284,ds005284/sub-023/eeg/sub-023_task-26ByBiosemi_events.tsv
173.982421875,,178158,condition 54,sub-023,ds005284,ds005284/sub-023/eeg/sub-023_task-26ByBiosemi_events.tsv
186.9326171875,,191419,condition 54,sub-023,ds005284,ds005284/sub-023/eeg/sub-023_task-26ByBiosemi_events.tsv
199.431640625,,204218,condition 54,sub-023,ds005284,ds005284/sub-023/eeg/sub-023_task-26ByBiosemi_events.tsv
212.482421875,,217582,condition 54,sub-023,ds005284,ds005284/sub-023/eeg/sub-023_task-26ByBiosemi_events.tsv
224.8486328125,,230245,condition 54,sub-023,ds005284,ds005284/sub-023/eeg/sub-023_task-26ByBiosemi_events.tsv
237.8818359375,,243591,condition 54,sub-023,ds005284,ds005284/sub-023/eeg/sub-023_task-26ByBiosemi_events.tsv
250.96484375,,256988,condition 54,sub-023,ds005284,ds005284/sub-023/eeg/sub-023_task-26ByBiosemi_events.tsv
263.21484375,,269532,condition 54,sub-023,ds005284,ds005284/sub-023/eeg/sub-023_task-26ByBiosemi_events.tsv
276.0146484375,,282639,condition 54,sub-023,ds005284,ds005284/sub-023/eeg/sub-023_task-26ByBiosemi_events.tsv
288.6982421875,,295627,condition 54,sub-023,ds005284,ds005284/sub-023/eeg/sub-023_task-26ByBiosemi_events.tsv
301.314453125,,308546,condition 54,sub-023,ds005284,ds005284/sub-023/eeg/sub-023_task-26ByBiosemi_events.tsv
313.9306640625,,321465,condition 54,sub-023,ds005284,ds005284/sub-023/eeg/sub-023_task-26ByBiosemi_events.tsv
122.0556640625,,124985,condition 54,sub-024,ds005284,ds005284/sub-024/eeg/sub-024_task-26ByBiosemi_events.tsv
134.9560546875,,138195,condition 54,sub-024,ds005284,ds005284/sub-024/eeg/sub-024_task-26ByBiosemi_events.tsv
147.8388671875,,151387,condition 54,sub-024,ds005284,ds005284/sub-024/eeg/sub-024_task-26ByBiosemi_events.tsv
160.35546875,,164204,condition 54,sub-024,ds005284,ds005284/sub-024/eeg/sub-024_task-26ByBiosemi_events.tsv
172.5888671875,,176731,condition 54,sub-024,ds005284,ds005284/sub-024/eeg/sub-024_task-26ByBiosemi_events.tsv
185.421875,,189872,condition 54,sub-024,ds005284,ds005284/sub-024/eeg/sub-024_task-26ByBiosemi_events.tsv
198.1552734375,,202911,condition 54,sub-024,ds005284,ds005284/sub-024/eeg/sub-024_task-26ByBiosemi_events.tsv
210.521484375,,215574,condition 54,sub-024,ds005284,ds005284/sub-024/eeg/sub-024_task-26ByBiosemi_events.tsv
223.0048828125,,228357,condition 54,sub-024,ds005284,ds005284/sub-024/eeg/sub-024_task-26ByBiosemi_events.tsv
235.888671875,,241550,condition 54,sub-024,ds005284,ds005284/sub-024/eeg/sub-024_task-26ByBiosemi_events.tsv
248.48828125,,254452,condition 54,sub-024,ds005284,ds005284/sub-024/eeg/sub-024_task-26ByBiosemi_events.tsv
261.6044921875,,267883,condition 54,sub-024,ds005284,ds005284/sub-024/eeg/sub-024_task-26ByBiosemi_events.tsv
273.7880859375,,280359,condition 54,sub-024,ds005284,ds005284/sub-024/eeg/sub-024_task-26ByBiosemi_events.tsv
286.4375,,293312,condition 54,sub-024,ds005284,ds005284/sub-024/eeg/sub-024_task-26ByBiosemi_events.tsv
299.4208984375,,306607,condition 54,sub-024,ds005284,ds005284/sub-024/eeg/sub-024_task-26ByBiosemi_events.tsv
311.8212890625,,319305,condition 54,sub-024,ds005284,ds005284/sub-024/eeg/sub-024_task-26ByBiosemi_events.tsv
122.396484375,,125334,condition 54,sub-025,ds005284,ds005284/sub-025/eeg/sub-025_task-26ByBiosemi_events.tsv
135.3798828125,,138629,condition 54,sub-025,ds005284,ds005284/sub-025/eeg/sub-025_task-26ByBiosemi_events.tsv
148.4970703125,,152061,condition 54,sub-025,ds005284,ds005284/sub-025/eeg/sub-025_task-26ByBiosemi_events.tsv
160.74609375,,164604,condition 54,sub-025,ds005284,ds005284/sub-025/eeg/sub-025_task-26ByBiosemi_events.tsv
173.8466796875,,178019,condition 54,sub-025,ds005284,ds005284/sub-025/eeg/sub-025_task-26ByBiosemi_events.tsv
186.462890625,,190938,condition 54,sub-025,ds005284,ds005284/sub-025/eeg/sub-025_task-26ByBiosemi_events.tsv
198.962890625,,203738,condition 54,sub-025,ds005284,ds005284/sub-025/eeg/sub-025_task-26ByBiosemi_events.tsv
211.896484375,,216982,condition 54,sub-025,ds005284,ds005284/sub-025/eeg/sub-025_task-26ByBiosemi_events.tsv
224.4794921875,,229867,condition 54,sub-025,ds005284,ds005284/sub-025/eeg/sub-025_task-26ByBiosemi_events.tsv
237.5458984375,,243247,condition 54,sub-025,ds005284,ds005284/sub-025/eeg/sub-025_task-26ByBiosemi_events.tsv
250.1455078125,,256149,condition 54,sub-025,ds005284,ds005284/sub-025/eeg/sub-025_task-26ByBiosemi_events.tsv
262.2958984375,,268591,condition 54,sub-025,ds005284,ds005284/sub-025/eeg/sub-025_task-26ByBiosemi_events.tsv
