dataset,subject,epoch,rating,laser_power,tsne_1,tsne_2,state,knn_predicted_state
ds005280,sub-079,19,7.0,4.0,1.3538855,-29.748829,3,3
ds005280,sub-079,20,4.0,4.0,-25.568638,-19.21035,1,1
ds005280,sub-079,21,3.0,3.5,-14.014328,-51.54739,1,1
ds005280,sub-079,22,4.0,3.5,-47.060833,-30.451515,1,1
ds005280,sub-079,23,3.0,3.5,-56.39815,-47.03661,1,1
ds005280,sub-079,24,4.0,3.5,-22.012259,45.71095,2,2
ds005280,sub-079,25,4.0,4.0,-79.58154,-1.8367512,0,0
ds005280,sub-079,26,5.0,3.5,-51.03142,8.040961,0,0
ds005280,sub-079,27,5.0,4.0,-61.18023,25.932775,0,0
ds005280,sub-079,28,2.0,4.0,-76.78613,-5.3566365,0,0
ds005280,sub-079,29,3.0,4.0,-24.450623,-12.846857,1,1
ds005280,sub-080,0,5.0,3.5,25.940405,18.870533,2,2
ds005280,sub-080,1,4.0,3.5,22.71164,14.69389,2,2
ds005280,sub-080,2,4.0,3.5,6.635452,1.1484976,3,3
ds005280,sub-080,3,5.0,3.5,21.65484,-12.316921,3,3
ds005280,sub-080,4,6.0,4.0,47.654785,19.820179,4,4
ds005280,sub-080,5,6.0,4.0,32.193504,-1.301718,3,3
ds005280,sub-080,6,5.0,3.5,8.170399,27.949142,2,2
ds005280,sub-080,7,5.0,3.5,42.279846,38.366646,4,4
ds005280,sub-080,8,4.0,3.5,9.012867,-5.455834,3,3
ds005280,sub-080,9,6.0,4.0,39.649586,29.265047,4,4
ds005280,sub-080,10,6.0,4.0,47.893692,17.019753,4,4
ds005280,sub-080,11,4.0,3.5,10.276247,-34.82743,3,3
ds005280,sub-080,12,4.0,3.5,-5.223589,-8.593106,3,3
ds005280,sub-080,13,4.0,3.5,20.876112,13.03448,2,2
ds005280,sub-080,14,4.0,3.5,35.62263,14.260315,4,4
ds005280,sub-080,15,6.0,4.0,47.599384,1.0627352,4,4
ds005280,sub-080,16,4.0,3.5,11.746109,-33.895576,3,3
ds005280,sub-080,17,6.0,4.0,7.150099,37.72659,2,2
ds005280,sub-080,18,6.0,4.0,11.951415,13.901999,2,2
ds005280,sub-080,19,6.0,4.0,27.024878,26.82616,2,2
ds005280,sub-081,0,3.0,3.0,45.214252,22.09222,4,4
ds005280,sub-081,1,4.0,3.5,72.81485,5.0889506,4,4
ds005280,sub-081,2,5.0,3.5,81.77795,-3.4465294,4,4
ds005280,sub-081,3,6.0,3.5,77.88181,20.569103,4,4
ds005280,sub-081,4,3.0,3.0,-8.917555,22.443354,2,2
ds005280,sub-081,5,4.0,3.0,34.535507,30.79508,4,4
ds005280,sub-081,6,3.0,3.0,-57.20005,-26.000326,1,1
ds005280,sub-081,7,2.0,3.0,-48.784294,28.059515,0,0
ds005280,sub-081,8,5.0,3.5,13.212787,2.1348374,3,3
ds005280,sub-081,9,2.0,3.0,-5.647227,-5.794871,3,3
ds005280,sub-081,10,3.0,3.5,33.97062,43.396694,2,2
ds005280,sub-081,11,4.0,3.0,7.7563214,20.754717,2,2
ds005280,sub-081,12,5.0,3.5,70.17658,-3.2066445,4,4
ds005280,sub-081,13,2.0,3.0,8.321895,-22.136786,3,3
ds005280,sub-081,14,3.0,3.0,-20.622059,27.870584,2,2
ds005280,sub-081,15,5.0,3.5,45.62233,33.346703,4,4
ds005280,sub-081,16,6.0,3.5,74.246574,4.598562,4,4
ds005280,sub-081,17,2.0,3.0,-13.261588,18.65764,2,2
ds005280,sub-081,18,4.0,3.5,-3.457185,50.454483,2,2
ds005280,sub-081,19,5.0,3.5,69.8797,26.070648,4,4
ds005280,sub-081,20,2.0,3.0,-42.424107,13.144284,0,0
ds005280,sub-081,21,3.0,3.0,4.922124,-34.102333,3,3
ds005280,sub-081,22,4.0,3.0,-0.25843275,21.287619,2,2
ds005280,sub-081,23,2.0,3.0,-8.261325,30.28537,2,2
ds005280,sub-081,24,5.0,3.5,23.587585,8.110215,3,3
ds005280,sub-081,25,4.0,3.0,33.599815,39.41113,2,2
ds005280,sub-081,26,5.0,3.5,32.59209,43.439125,2,2
ds005280,sub-081,27,5.0,3.5,63.291054,23.8775,4,4
ds005280,sub-081,28,5.0,3.5,50.933956,-1.6663991,4,4
ds005280,sub-082,0,4.0,3.5,-29.266058,-46.956856,1,1
ds005280,sub-082,1,5.0,4.0,9.754435,-44.25204,3,3
ds005280,sub-082,2,5.0,4.0,50.480194,43.42883,4,4
ds005280,sub-082,3,5.0,4.0,33.634403,-9.300315,3,3
ds005280,sub-082,4,4.0,4.0,18.056467,-39.335567,3,3
ds005280,sub-082,5,4.0,3.5,-24.41015,-18.24785,1,1
ds005280,sub-082,6,3.0,3.5,-20.591467,-36.919907,1,1
ds005280,sub-082,7,4.0,3.5,-10.767931,-45.134193,1,1
ds005280,sub-082,8,4.0,3.5,-23.129261,-15.494915,1,1
ds005280,sub-082,9,5.0,4.0,37.438206,-7.4311213,3,3
ds005280,sub-082,10,4.0,3.5,24.445572,19.995163,2,2
ds005280,sub-082,11,4.0,4.0,1.8460361,-21.942144,3,3
ds005280,sub-082,12,4.0,3.5,0.6545685,-39.18591,3,3
ds005280,sub-082,13,5.0,4.0,56.605686,34.292454,4,4
ds005280,sub-082,14,4.0,3.5,-3.7502022,-24.268911,3,3
ds005280,sub-082,15,4.0,3.5,-6.3107147,-32.710354,1,1
ds005280,sub-082,16,5.0,4.0,-9.294929,-31.729366,1,1
ds005280,sub-082,17,4.0,4.0,-2.7116902,-10.839289,3,3
ds005280,sub-082,18,5.0,3.5,-43.230976,15.253535,0,0
ds005280,sub-082,19,5.0,4.0,3.649583,-28.153776,3,3
ds005280,sub-082,20,4.0,4.0,-1.752679,-33.633396,3,3
ds005280,sub-082,21,4.0,3.5,-8.608937,-20.831104,1,1
ds005280,sub-082,22,4.0,3.5,-41.432114,-24.782944,1,1
ds005280,sub-082,23,4.0,3.5,-54.89181,-48.412514,1,1
ds005280,sub-082,24,3.0,3.5,-21.436216,-31.574656,1,1
ds005280,sub-082,25,4.0,4.0,-0.2307777,-42.44111,3,3
ds005280,sub-082,26,5.0,3.5,44.758484,-0.06699809,4,4
ds005280,sub-082,27,4.0,4.0,2.4312818,-53.89627,3,3
ds005280,sub-082,28,4.0,4.0,16.295916,-11.87622,3,3
ds005280,sub-082,29,4.0,4.0,-15.545697,20.399858,2,2
ds005280,sub-083,0,3.0,3.0,36.388237,42.77781,2,2
ds005280,sub-083,1,5.0,3.5,50.30172,-5.6843767,4,4
ds005280,sub-083,2,6.0,3.5,65.86333,28.421053,4,4
ds005280,sub-083,3,5.0,3.5,16.631777,54.520477,2,2
ds005280,sub-083,4,6.0,3.5,51.823223,-0.8146551,4,4
ds005280,sub-083,5,3.0,3.0,81.50689,-3.7106009,4,4
ds005280,sub-083,6,4.0,3.0,71.1197,21.740602,4,4
ds005280,sub-083,7,2.0,3.0,-12.297364,55.555916,2,2
ds005280,sub-083,8,1.0,3.0,29.485281,-47.97434,3,3
ds005280,sub-083,9,5.0,3.5,49.439995,-6.9459863,4,4
ds005280,sub-083,10,3.0,3.0,33.45367,32.7295,2,2
ds005280,sub-083,11,5.0,3.5,67.25114,15.894295,4,4
ds005280,sub-083,12,3.0,3.0,11.733381,45.824535,2,2
ds005280,sub-083,13,4.0,3.5,15.951216,54.601116,2,2
ds005280,sub-083,14,2.0,3.0,-3.9981709,41.79517,2,2
ds005280,sub-083,15,3.0,3.0,36.679203,54.383453,2,2
ds005280,sub-083,16,5.0,3.5,63.024128,26.37656,4,4
ds005280,sub-083,17,3.0,3.5,-11.9477625,53.292328,2,2
ds005280,sub-083,18,3.0,3.0,6.2569413,12.8142,2,2
ds005280,sub-083,19,4.0,3.5,48.369858,-5.442014,4,4
ds005280,sub-083,20,4.0,3.5,-8.073069,37.559155,2,2
ds005280,sub-083,21,2.0,3.0,-13.093059,52.131744,2,2
ds005280,sub-083,22,3.0,3.0,12.823136,39.361263,2,2
ds005280,sub-083,23,3.0,3.0,27.515236,54.798893,2,2
ds005280,sub-084,0,7.0,3.5,28.302555,-44.415268,3,3
ds005280,sub-084,1,9.0,4.0,71.38421,6.8658924,4,4
ds005280,sub-084,2,8.0,4.0,81.63517,-1.6625549,4,4
ds005280,sub-084,3,8.0,4.0,80.22335,2.6118739,4,4
ds005280,sub-084,4,8.0,3.5,72.377174,6.833325,4,4
ds005280,sub-084,5,4.0,3.5,7.945806,-46.597836,3,3
ds005280,sub-084,6,7.0,3.5,53.912395,-23.338726,3,3
ds005280,sub-084,7,4.0,3.5,66.58087,-18.618366,4,4
ds005280,sub-084,8,7.0,4.0,72.29203,-14.7027235,4,4
ds005280,sub-084,9,6.0,3.5,25.279291,-40.009647,3,3
ds005280,sub-084,10,7.0,4.0,44.492092,-30.447363,3,3
ds005280,sub-084,11,4.0,3.5,5.1050963,-41.773735,3,3
ds005280,sub-084,12,7.0,4.0,67.41882,-16.838923,4,4
ds005280,sub-084,13,5.0,3.5,67.966705,-21.290213,4,4
ds005280,sub-084,14,6.0,3.5,20.86504,-49.94516,3,3
ds005280,sub-084,15,8.0,4.0,80.251015,2.6122131,4,4
ds005280,sub-084,16,5.0,4.0,64.95404,-15.725728,4,4
ds005280,sub-084,17,6.0,3.5,3.0094447,-9.354184,3,3
ds005280,sub-084,18,9.0,4.0,83.39698,2.0230265,4,4
ds005280,sub-084,19,6.0,4.0,53.42056,-27.074184,3,3
ds005280,sub-084,20,5.0,3.5,-1.9359179,-47.30281,1,1
ds005280,sub-084,21,7.0,3.5,67.498116,-16.067686,4,4
ds005280,sub-084,22,4.0,3.5,-32.049126,-43.967537,1,1
ds005280,sub-084,23,5.0,3.5,-27.183664,-18.417843,1,1
ds005280,sub-084,24,6.0,4.0,25.852737,-45.091175,3,3
ds005280,sub-084,25,4.0,3.5,24.636738,-36.34114,3,3
ds005280,sub-084,26,8.0,4.0,56.09257,-26.08816,3,3
ds005280,sub-084,27,5.0,4.0,-13.680848,-32.81394,1,1
ds005280,sub-084,28,7.0,4.0,68.14224,-18.024609,4,4
ds005280,sub-085,0,4.0,3.5,-19.498045,65.96799,2,2
ds005280,sub-085,1,4.0,4.0,-78.6091,1.9904896,0,0
ds005280,sub-085,2,4.0,4.0,-21.698576,17.223753,2,2
ds005280,sub-085,3,4.0,4.0,17.374685,24.266857,2,2
ds005280,sub-085,4,4.0,4.0,-75.47379,5.394262,0,0
ds005280,sub-085,5,1.0,3.5,-82.1455,2.9299235,0,0
ds005280,sub-085,6,3.0,3.5,-78.73426,1.0191312,0,0
ds005280,sub-085,7,0.0,3.5,-62.182945,15.211005,0,0
ds005280,sub-085,8,3.0,3.5,-73.98483,1.6409937,0,0
ds005280,sub-085,9,4.0,4.0,-57.12736,23.040071,0,0
ds005280,sub-085,10,1.0,3.5,-63.830196,19.839754,0,0
ds005280,sub-085,11,1.0,4.0,-61.353016,22.52327,0,0
ds005280,sub-085,12,3.0,3.5,-80.59169,-7.743661,0,0
ds005280,sub-085,13,2.0,4.0,-73.870346,-17.927582,0,0
ds005280,sub-085,14,2.0,3.5,-57.480408,-43.547646,1,1
ds005280,sub-085,15,1.0,3.5,-7.947357,-1.8241453,2,2
ds005280,sub-085,16,1.0,4.0,-72.50003,5.854489,0,0
ds005280,sub-085,17,4.0,4.0,-79.793236,7.0857806,0,0
ds005280,sub-085,18,1.0,3.5,-27.842928,21.257177,0,0
ds005280,sub-085,19,1.0,4.0,-78.8139,3.2760258,0,0
ds005280,sub-085,20,5.0,4.0,-72.47906,-9.899043,0,0
ds005280,sub-085,21,1.0,3.5,-77.82714,-8.213702,0,0
ds005280,sub-085,22,1.0,3.5,-14.314503,-53.87853,1,1
ds005280,sub-085,23,1.0,3.5,-74.62597,5.739517,0,0
ds005280,sub-085,24,3.0,3.5,-72.88234,0.49137327,0,0
ds005280,sub-085,25,3.0,4.0,-58.559856,24.646338,0,0
ds005280,sub-085,26,0.0,3.5,-74.44673,16.22064,0,0
ds005280,sub-085,27,2.0,4.0,-65.63241,-30.773283,1,1
ds005280,sub-085,28,2.0,4.0,-66.18032,17.115234,0,0
ds005280,sub-085,29,1.0,4.0,-60.211452,-0.77370995,0,0
ds005280,sub-086,0,9.0,4.0,33.3346,6.393837,4,4
ds005280,sub-086,1,7.0,3.5,55.240887,-33.23629,3,3
ds005280,sub-086,2,9.0,3.5,38.340015,18.088427,4,4
ds005280,sub-086,3,8.0,3.5,23.725801,21.527414,2,2
ds005280,sub-086,4,9.0,4.0,44.91462,12.810864,4,4
ds005280,sub-086,5,7.0,3.5,-19.03757,-35.274776,1,1
ds005280,sub-086,6,10.0,4.0,59.56731,10.718793,4,4
ds005280,sub-086,7,6.0,3.5,53.800232,46.31566,4,4
ds005280,sub-086,8,6.0,3.5,45.520733,41.71026,4,4
ds005280,sub-086,9,9.0,4.0,76.1543,8.357225,4,4
ds005280,sub-086,10,9.0,4.0,44.747387,12.904708,4,4
ds005280,sub-086,11,6.0,3.5,-25.090006,-47.502052,1,1
ds005280,sub-086,12,8.0,4.0,16.602415,38.361244,2,2
ds005280,sub-086,13,8.0,4.0,38.520252,3.4716632,4,4
ds005280,sub-086,14,7.0,3.5,54.750397,11.96237,4,4
ds005280,sub-086,15,7.0,3.5,9.886001,-38.400093,3,3
ds005280,sub-086,16,6.0,3.5,30.234478,4.546252,3,3
ds005280,sub-086,17,6.0,3.5,1.2795925,6.8970327,2,2
ds005280,sub-086,18,7.0,3.5,38.611706,10.902249,4,4
ds005280,sub-086,19,9.0,4.0,66.9608,6.889989,4,4
ds005280,sub-086,20,9.0,4.0,72.54774,-5.0154667,4,4
ds005280,sub-087,0,5.0,3.0,20.568474,-6.4270062,3,3
ds005280,sub-087,1,6.0,3.5,11.914639,2.5436811,3,3
ds005280,sub-087,2,7.0,3.5,38.796818,7.280956,4,4
ds005280,sub-087,3,7.0,3.5,59.861053,0.16231275,4,4
ds005280,sub-087,4,7.0,3.5,29.330875,2.3126369,3,3
ds005280,sub-087,5,6.0,3.0,54.29793,-18.991272,4,4
ds005280,sub-087,6,7.0,3.0,29.962757,-31.981434,3,3
ds005280,sub-087,7,4.0,3.0,27.289248,3.7030168,3,3
ds005280,sub-087,8,6.0,3.0,20.977358,9.639092,2,2
ds005280,sub-087,9,8.0,3.5,52.93634,13.464379,4,4
ds005280,sub-087,10,4.0,3.0,19.97308,2.6512122,3,3
ds005280,sub-087,11,7.0,3.5,51.134094,13.195048,4,4
ds005280,sub-087,12,4.0,3.0,-33.43972,-10.710206,1,1
ds005280,sub-087,13,5.0,3.5,2.2671106,-7.3083696,3,3
ds005280,sub-087,14,7.0,3.0,-27.239462,15.22046,0,0
ds005280,sub-087,15,6.0,3.0,1.257275,14.641667,2,2
ds005280,sub-087,16,8.0,3.5,10.024576,49.94443,2,2
ds005280,sub-087,17,7.0,3.5,30.568525,-0.89740646,3,3
ds005280,sub-087,18,7.0,3.0,9.700618,-41.768642,3,3
ds005280,sub-087,19,5.0,3.5,-33.470806,13.020134,0,0
ds005280,sub-087,20,5.0,3.5,34.108833,-16.805578,3,3
ds005280,sub-087,21,4.0,3.0,-25.62278,-25.998182,1,1
ds005280,sub-087,22,4.0,3.0,-30.305517,-45.28198,1,1
ds005280,sub-087,23,6.0,3.0,1.0603571,-39.65416,3,3
ds005280,sub-087,24,5.0,3.5,-20.598967,4.8775616,0,0
ds005280,sub-087,25,5.0,3.0,-9.148531,-35.774292,1,1
ds005280,sub-087,26,6.0,3.5,53.30176,-19.154373,4,4
ds005280,sub-087,27,6.0,3.5,-21.886015,12.239994,2,2
ds005280,sub-087,28,6.0,3.5,37.6447,13.732725,4,4
ds005280,sub-088,0,3.0,3.0,15.726027,3.7840247,3,3
ds005280,sub-088,1,4.0,3.5,11.940221,3.516772,3,3
ds005280,sub-088,2,5.0,3.5,49.998924,-1.2119802,4,4
ds005280,sub-088,3,6.0,3.5,50.054714,-1.7356118,4,4
ds005280,sub-088,4,5.0,3.5,22.342545,-3.1036868,3,3
ds005280,sub-088,5,4.0,3.0,49.560143,-24.321033,3,3
ds005280,sub-088,6,5.0,3.0,35.24805,26.599014,4,4
ds005280,sub-088,7,6.0,3.0,48.8321,-5.707739,4,4
ds005280,sub-088,8,5.0,3.0,58.219173,-6.1290464,4,4
ds005280,sub-088,9,5.0,3.5,82.94827,-6.9295635,4,4
ds005280,sub-088,10,3.0,3.0,27.375174,7.3970523,3,3
ds005280,sub-088,11,4.0,3.5,22.165443,24.941856,2,2
ds005280,sub-088,12,2.0,3.0,-44.17177,17.907967,0,0
ds005280,sub-088,13,4.0,3.0,44.843983,-38.35422,3,3
ds005280,sub-088,14,3.0,3.0,58.014133,-21.600101,4,4
ds005280,sub-088,15,6.0,3.5,19.284199,32.794083,2,2
ds005280,sub-088,16,2.0,3.0,44.013897,-38.887547,3,3
ds005280,sub-088,17,4.0,3.5,22.14423,-4.242099,3,3
ds005280,sub-088,18,6.0,3.5,48.75343,-18.235006,3,3
ds005280,sub-088,19,5.0,3.0,47.935173,-2.3650312,4,4
ds005280,sub-088,20,4.0,3.0,59.340725,-28.601261,3,3
ds005280,sub-088,21,4.0,3.5,50.97024,-6.425059,4,4
ds005280,sub-088,22,5.0,3.0,5.931757,54.91818,2,2
ds005280,sub-088,23,4.0,3.5,21.320179,-3.0922084,3,3
ds005280,sub-088,24,3.0,3.5,57.63218,21.695147,4,4
ds005280,sub-088,25,3.0,3.5,29.063442,-0.13593115,3,3
ds005280,sub-089,0,6.0,3.5,-10.518092,17.609243,2,2
ds005280,sub-089,1,8.0,4.0,58.897694,-6.7218294,4,4
ds005280,sub-089,2,7.0,4.0,9.722487,27.14189,2,2
ds005280,sub-089,3,7.0,4.0,28.100912,-13.341788,3,3
ds005280,sub-089,4,8.0,4.0,-30.507328,-17.23202,1,1
ds005280,sub-089,5,6.0,3.5,-1.9483491,-21.160078,3,3
ds005280,sub-089,6,4.0,3.5,-61.132286,-33.195774,1,1
ds005280,sub-089,7,6.0,3.5,-25.645044,-56.435795,1,1
ds005280,sub-089,8,3.0,3.5,-23.350954,12.12042,0,0
ds005280,sub-089,9,8.0,4.0,13.437494,-26.674358,3,3
ds005280,sub-089,10,4.0,3.5,-46.212597,-45.746483,1,1
ds005280,sub-089,11,6.0,4.0,-45.182785,19.127443,0,0
ds005280,sub-089,12,5.0,3.5,-34.34684,-18.958994,1,1
ds005280,sub-089,13,8.0,4.0,-12.822433,-34.971138,1,1
ds005280,sub-089,14,6.0,3.5,-45.352955,-13.600817,1,0
ds005280,sub-089,15,5.0,3.5,0.8151561,32.559807,2,2
ds005280,sub-089,16,8.0,4.0,-27.676235,37.158283,2,2
ds005280,sub-089,17,7.0,4.0,8.835537,39.305344,2,2
ds005280,sub-089,18,6.0,3.5,-16.005323,-33.87377,1,1
ds005280,sub-089,19,9.0,4.0,59.325195,23.550112,4,4
ds005280,sub-089,20,7.0,4.0,53.293465,-6.400891,4,4
ds005280,sub-089,21,6.0,3.5,1.4382117,3.7027085,2,2
ds005280,sub-089,22,6.0,3.5,-4.095016,15.491613,2,2
ds005280,sub-089,23,5.0,3.5,-37.215252,31.783382,0,0
ds005280,sub-089,24,5.0,3.5,-1.8066822,-36.992794,3,3
ds005280,sub-089,25,7.0,4.0,1.1912111,-40.033894,3,3
ds005280,sub-089,26,4.0,3.5,-12.413629,34.5819,2,2
ds005280,sub-089,27,7.0,4.0,5.0407476,-4.2675753,3,3
ds005280,sub-089,28,8.0,4.0,-25.89855,-14.293415,1,1
ds005280,sub-089,29,7.0,4.0,-2.0096521,-36.151714,3,3
ds005280,sub-090,0,4.0,3.5,-63.225574,-0.10258458,0,0
ds005280,sub-090,1,6.0,4.0,53.699345,-5.8728666,4,4
ds005280,sub-090,2,7.0,4.0,76.15289,28.454012,4,4
ds005280,sub-090,3,7.0,4.0,21.094507,17.788044,2,2
ds005280,sub-090,4,3.0,4.0,8.013375,-0.8286994,3,3
ds005280,sub-090,5,3.0,3.5,46.47163,37.141243,4,4
ds005280,sub-090,6,5.0,3.5,-3.3614233,-39.126743,1,1
ds005280,sub-090,7,7.0,3.5,35.61369,29.155413,4,4
ds005280,sub-090,8,6.0,3.5,-17.6353,58.787277,2,2
ds005280,sub-090,9,5.0,4.0,8.890044,22.487684,2,2
ds005280,sub-090,10,3.0,3.5,-4.2387815,-39.72233,1,1
ds005280,sub-090,11,6.0,4.0,9.16515,22.329567,2,2
ds005280,sub-090,12,5.0,3.5,-15.253048,70.03351,2,2
ds005280,sub-090,13,5.0,4.0,-43.253506,-8.202053,0,0
ds005280,sub-090,14,3.0,3.5,-26.534899,32.007088,2,2
ds005280,sub-090,15,6.0,3.5,-0.38801914,4.980672,2,2
ds005280,sub-090,16,5.0,4.0,23.08542,36.215237,2,2
ds005280,sub-090,17,6.0,4.0,-63.890636,6.8471427,0,0
ds005280,sub-090,18,6.0,3.5,18.038439,21.733088,2,2
ds005280,sub-090,19,8.0,4.0,34.032703,36.180576,2,2
ds005280,sub-090,20,4.0,4.0,-14.999792,65.3741,2,2
ds005280,sub-090,21,4.0,3.5,-3.3241053,50.22259,2,2
ds005280,sub-090,22,3.0,3.5,-48.852,-4.8568144,0,0
ds005280,sub-090,23,4.0,3.5,-41.843494,42.076904,0,0
ds005280,sub-090,24,5.0,3.5,-57.42006,-34.59512,1,1
ds005280,sub-090,25,6.0,4.0,3.2880735,55.58705,2,2
ds005280,sub-090,26,5.0,3.5,33.940308,43.430164,2,2
ds005280,sub-090,27,6.0,4.0,-26.933575,25.611233,2,2
ds005280,sub-090,28,6.0,4.0,18.361244,17.808775,2,2
ds005280,sub-090,29,4.0,4.0,44.146664,41.26139,4,4
ds005280,sub-091,0,4.0,3.5,-28.994278,-29.632772,1,1
ds005280,sub-091,1,8.0,4.0,71.82743,-3.823287,4,4
ds005280,sub-091,2,5.0,3.5,11.39637,-37.92561,3,3
ds005280,sub-091,3,7.0,3.5,17.464146,-45.317406,3,3
ds005280,sub-091,4,4.0,3.5,38.217022,-4.635849,3,3
ds005280,sub-091,5,5.0,3.5,-37.67661,13.345182,0,0
ds005280,sub-091,6,8.0,4.0,52.660957,-30.620321,3,3
ds005280,sub-091,7,4.0,3.5,67.15617,-17.75897,4,4
ds005280,sub-091,8,7.0,4.0,70.4878,0.38224006,4,4
ds005280,sub-091,9,5.0,3.5,-29.66903,-25.62878,1,1
ds005280,sub-091,10,4.0,4.0,12.25134,-7.0570416,3,3
ds005280,sub-091,11,3.0,3.5,55.92481,-15.473258,4,4
ds005280,sub-091,12,3.0,3.5,52.438725,-17.627113,4,4
ds005280,sub-091,13,2.0,4.0,37.583153,-45.288757,3,3
ds005280,sub-091,14,4.0,4.0,-38.87217,-5.4452615,0,0
ds005280,sub-091,15,5.0,3.5,-38.62051,-9.433706,0,1
ds005280,sub-091,16,9.0,4.0,67.504486,-9.451324,4,4
ds005280,sub-091,17,5.0,4.0,55.011875,-31.897223,3,3
ds005280,sub-091,18,4.0,3.5,4.9339285,1.065958,3,3
ds005280,sub-091,19,5.0,3.5,-15.165818,-12.403823,1,1
ds005280,sub-091,20,6.0,3.5,0.058912143,-14.656395,3,3
ds005280,sub-091,21,6.0,3.5,14.437063,-21.786173,3,3
ds005280,sub-091,22,5.0,4.0,-9.706094,-57.55064,1,1
ds005280,sub-091,23,4.0,3.5,5.9726644,-14.838187,3,3
ds005280,sub-091,24,6.0,4.0,59.020966,-15.45193,4,4
ds005280,sub-091,25,5.0,4.0,-10.376225,0.7842288,2,2
ds005280,sub-091,26,3.0,4.0,66.88207,-22.042715,4,4
ds005280,sub-092,0,4.0,3.5,-6.2864804,-6.4542274,3,3
ds005280,sub-092,1,6.0,4.0,8.047792,-2.5592437,3,3
ds005280,sub-092,2,7.0,4.0,-0.44013208,0.013735697,3,3
ds005280,sub-092,3,6.0,4.0,29.701374,36.357304,2,2
ds005280,sub-092,4,7.0,4.0,33.629013,30.173729,4,4
ds005280,sub-092,5,5.0,3.5,-5.544567,-5.5511913,3,3
ds005280,sub-092,6,4.0,3.5,-20.259348,35.7324,2,2
ds005280,sub-092,7,4.0,3.5,-9.510134,30.599415,2,2
ds005280,sub-092,8,4.0,3.5,-43.26355,25.331749,0,0
ds005280,sub-092,9,6.0,4.0,54.037468,-1.2569581,4,4
ds005280,sub-092,10,3.0,3.5,2.4169323,42.419655,2,2
ds005280,sub-092,11,4.0,4.0,-40.44356,-12.749032,1,1
ds005280,sub-092,12,4.0,3.5,-2.668143,-30.779144,3,3
ds005280,sub-092,13,5.0,4.0,13.364539,12.384524,2,2
ds005280,sub-092,14,2.0,3.5,-73.38232,8.511275,0,0
ds005280,sub-092,15,4.0,3.5,34.68615,51.068527,2,2
ds005280,sub-092,16,7.0,4.0,30.910587,-21.422625,3,3
ds005280,sub-092,17,7.0,4.0,36.770546,41.92239,2,2
ds005280,sub-092,18,3.0,3.5,-49.288113,18.307018,0,0
ds005280,sub-092,19,10.0,4.0,32.296093,44.20444,2,2
ds005280,sub-092,20,4.0,4.0,-25.767908,25.563519,2,2
ds005280,sub-092,21,5.0,3.5,-1.1629357,28.101572,2,2
ds005280,sub-092,22,2.0,3.5,-31.381744,22.522985,0,0
ds005280,sub-092,23,2.0,3.5,-36.24075,-26.328451,1,1
ds005280,sub-092,24,3.0,3.5,-30.656172,-36.61492,1,1
ds005280,sub-092,25,4.0,4.0,5.634899,5.477462,2,2
ds005280,sub-092,26,2.0,3.5,-25.361593,25.873522,2,2
ds005280,sub-092,27,8.0,4.0,20.640783,27.336565,2,2
ds005280,sub-092,28,4.0,4.0,25.837484,35.146923,2,2
ds005280,sub-092,29,3.0,4.0,-50.691036,-50.953648,1,1
ds005280,sub-093,0,6.0,3.5,-48.73189,16.573149,0,0
ds005280,sub-093,1,9.0,4.0,8.156029,-52.13405,3,3
ds005280,sub-093,2,7.0,4.0,-18.512705,-49.61014,1,1
ds005280,sub-093,3,9.0,4.0,-2.7693243,-57.89127,1,1
ds005280,sub-093,4,6.0,4.0,-26.491531,-0.03885457,0,0
ds005280,sub-093,5,9.0,3.5,10.7615185,-49.619343,3,3
ds005280,sub-093,6,6.0,3.5,-48.54147,20.262873,0,0
ds005280,sub-093,7,7.0,3.5,-3.0214214,-44.872696,1,1
ds005280,sub-093,8,1.0,3.5,-46.608982,-44.57922,1,1
ds005280,sub-093,9,9.0,4.0,21.532465,-24.025206,3,3
ds005280,sub-093,10,1.0,3.5,-37.281597,-11.077039,1,1
ds005280,sub-093,11,6.0,4.0,-0.35953945,-15.437803,3,3
ds005280,sub-093,12,3.0,3.5,-33.81044,11.388242,0,0
ds005280,sub-093,13,9.0,4.0,37.074535,-32.689117,3,3
ds005280,sub-093,14,5.0,3.5,-74.15337,0.6413466,0,0
ds005280,sub-093,15,2.0,3.5,-29.132029,-34.979877,1,1
ds005280,sub-093,16,8.0,4.0,38.993633,-31.320368,3,3
ds005280,sub-093,17,8.0,4.0,-19.18622,46.94949,2,2
ds005280,sub-093,18,3.0,3.5,-69.95218,-2.5988514,0,0
ds005280,sub-093,19,8.0,4.0,25.12189,-6.737689,3,3
ds005280,sub-093,20,9.0,4.0,45.305153,-12.169146,3,4
ds005280,sub-093,21,4.0,3.5,-21.399836,-41.05173,1,1
ds005280,sub-093,22,5.0,3.5,-56.701435,-18.935555,0,0
ds005280,sub-093,23,4.0,3.5,-37.07023,-19.246141,1,1
ds005280,sub-093,24,3.0,3.5,34.873363,-40.099136,3,3
ds005280,sub-093,25,9.0,4.0,39.667343,1.4650276,4,4
ds005280,sub-093,26,8.0,3.5,-32.83841,3.023569,0,0
ds005280,sub-093,27,7.0,4.0,36.39172,-9.366287,3,3
ds005280,sub-093,28,8.0,4.0,41.579437,-22.37747,3,3
ds005280,sub-093,29,9.0,4.0,34.342472,-18.006163,3,3
